gene_id;gene_symbol;gene_description;baseMean;log2FoldChange;lfcSE;pvalue;padj
ENSG00000145198;VWA5B2;von Willebrand factor A domain containing 5B2;7,83804706964225e+01;-9,07419484635424e-01;0,0704068598821861;1,93826516887292e-63;4,32109648065382e-63
ENSG00000139151;ENSG00000139151;ENSG00000139151;5,21507629506723e-01;-9,07495202868090e-01;0,2324311693534616;6,94270757381494e-02;7,54934276241406e-02
ENSG00000266265;KLF14;KLF transcription factor 14;5,14173364142550e+00;-9,07769237247463e-01;0,0910441590471030;1,34010724948537e-23;2,19250908731814e-23
ENSG00000237973;MTCO1P12;MT-CO1 pseudogene 12;4,80582604100939e+03;-9,07838752734855e-01;0,0929515631235678;8,60886658032494e-22;1,37985427832514e-21
ENSG00000254338;MAFA-AS1;MAFA antisense RNA 1;1,91483585211567e+00;-9,08391975953854e-01;0,1127506867104646;3,58468771602978e-16;5,36750354065750e-16
ENSG00000119787;ATL2;atlastin GTPase 2;4,03591277691147e+03;-9,09148204731014e-01;0,0312651520794582;2,47877510472300e-186;9,62185247123506e-186
ENSG00000253596;ENSG00000253596;ENSG00000253596;4,83535549688567e-01;-9,09521245784286e-01;0,2035362759939256;8,81583729771373e-03;1,00240801795729e-02
ENSG00000263072;ZNF213-AS1;ZNF213 antisense RNA 1;5,73490894203215e+02;-9,09525869695602e-01;0,0255526055777774;6,88476895181794e-278;3,69971924984364e-277
ENSG00000285696;ENSG00000285696;ENSG00000285696;5,70486156680855e+00;-9,09898248930905e-01;0,0764447343113433;2,98030060599451e-33;5,35575699051814e-33
ENSG00000253559;OSGEPL1-AS1;OSGEPL1 antisense RNA 1;1,69898857778893e+01;-9,09921561415284e-01;0,0390922501481834;7,17702944784719e-121;2,14207631389855e-120
ENSG00000147586;MRPS28;mitochondrial ribosomal protein S28;5,10707537777495e+02;-9,10008964755535e-01;0,0326504808504249;1,12976288555725e-171;4,15666692426027e-171
ENSG00000288047;ENSG00000288047;ENSG00000288047;1,74700562633850e+02;-9,10113953017098e-01;0,1370611572435416;1,76238876014847e-11;2,46754168234880e-11
ENSG00000162999;DUSP19;dual specificity phosphatase 19;1,61506266471179e+02;-9,10275104418467e-01;0,0423308788559006;1,25720376202902e-102;3,45407191028126e-102
ENSG00000130584;ZBTB46;zinc finger and BTB domain containing 46;2,66030369717032e+02;-9,10399235066365e-01;0,0363745255280309;1,30151094075725e-138;4,19168476507512e-138
ENSG00000287975;ENSG00000287975;ENSG00000287975;1,22892028599090e+01;-9,10436243777593e-01;0,0866998263892616;3,54990324158595e-26;5,95751604723339e-26
ENSG00000214029;ZNF891;zinc finger protein 891;4,00177837684873e+02;-9,10530418887241e-01;0,0374718919690621;2,61202718018811e-154;8,96535236642786e-154
ENSG00000272994;ENSG00000272994;ENSG00000272994;1,43973377218989e+02;-9,10798836244890e-01;0,0326361177394229;9,48823006805393e-171;3,47591809884551e-170
ENSG00000247092;SNHG10;small nucleolar RNA host gene 10;3,03434535885824e+02;-9,10991505988167e-01;0,0288437176900245;1,34402728587700e-219;5,86035750062385e-219
ENSG00000286157;ENSG00000286157;ENSG00000286157;2,62247296204385e-01;-9,10992100078679e-01;0,3631215192514379;8,92492518092292e-01;8,97383625685347e-01
ENSG00000205476;CCDC85C;coiled-coil domain containing 85C;2,03966544890636e+03;-9,11038155869046e-01;0,0295456515140171;3,95210388284430e-209;1,66426930935064e-208
ENSG00000212657;KRTAP16-1;keratin associated protein 16-1;4,82377486350099e-01;-9,11434148978627e-01;0,2066409583889311;1,64871448078730e-02;1,85240127779010e-02
ENSG00000225154;TUBAP9;tubulin alpha pseudogene 9;4,15681121241141e-01;-9,11487273319727e-01;0,2062807468702789;4,46090864903528e-02;4,90334624698978e-02
ENSG00000112530;PACRG;parkin coregulated;2,70172718278765e+01;-9,11568696811382e-01;0,0618693040267228;1,88902025381579e-49;3,84974743156375e-49
ENSG00000205126;ACCSL;1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like;5,46065398016306e-01;-9,11646861074909e-01;0,1939991621015582;6,23716052656204e-04;7,40831827466003e-04
ENSG00000116001;TIA1;TIA1 cytotoxic granule associated RNA binding protein;4,37407920647421e+03;-9,11961397998202e-01;0,0243803832175388;2,44210050626632e-306;1,45352223138592e-305
ENSG00000267369;TAF5LP1;TATA-box binding protein associated factor 5 like pseudogene 1;3,29470112443127e+01;-9,12170932158571e-01;0,0719031977019790;3,91556277905906e-37;7,26563509506033e-37
ENSG00000137707;ENSG00000137707;ENSG00000137707;4,83715302645404e-01;-9,12283810312976e-01;0,2161052045641557;1,07568572229516e-01;1,15721783357916e-01
ENSG00000237126;ENSG00000237126;ENSG00000237126;5,56577755160039e+01;-9,12363893884486e-01;0,0393898253112964;1,87074862581541e-118;5,52535318171164e-118
ENSG00000249288;ENSG00000249288;ENSG00000249288;6,18176502514796e-01;-9,12601692376344e-01;0,1676213483189529;5,85816039947698e-06;7,35363404255345e-06
ENSG00000235263;ENSG00000235263;ENSG00000235263;1,96563021956380e-01;-9,13006254938893e-01;0,3438922597525731;4,66172812424688e-01;4,79183623616722e-01
ENSG00000084710;EFR3B;EFR3 homolog B;2,16905919648477e+02;-9,13059520442177e-01;0,0506543723402894;6,82165472955480e-73;1,60610857203911e-72
ENSG00000204962;PCDHA8;protocadherin alpha 8;2,22478729620375e+00;-9,13227550898894e-01;0,1164468442622594;1,53446484489941e-15;2,27715903834379e-15
ENSG00000186479;RGS7BP;regulator of G protein signaling 7 binding protein;4,48476665919240e+01;-9,13497637978873e-01;0,0645499450450279;2,05108688109257e-45;4,05944489994851e-45
ENSG00000280160;ENSG00000280160;ENSG00000280160;4,79208242955390e+00;-9,14080304465985e-01;0,0608094825979341;7,73880166448974e-52;1,60261390791445e-51
ENSG00000269481;ENSG00000269481;ENSG00000269481;1,69130485033494e+01;-9,14315759508677e-01;0,0448170533898457;3,59154178619122e-94;9,45693856631273e-94
ENSG00000268350;FAM156A;family with sequence similarity 156 member A;1,59114250919312e+01;-9,14322695425744e-01;0,0389282259714436;8,72601344307809e-121;2,60283659991643e-120
ENSG00000280620;SCAANT1;SCA7/ATXN7 antisense RNA 1;6,85422789531276e+00;-9,14425518595835e-01;0,0595166214951122;5,55548412942472e-54;1,16752153596364e-53
ENSG00000287399;ENSG00000287399;ENSG00000287399;8,62844391019095e-01;-9,14463297793301e-01;0,1681731452810513;2,39627487113155e-07;3,10334820685950e-07
ENSG00000100376;SIRAL2;SIR2 antiphage like 2;2,32225215861455e+03;-9,14590033625724e-01;0,0401810907338513;9,53037905288116e-115;2,76623055862183e-114
ENSG00000278970;ZFP62;ZFP62 zinc finger protein;2,89400921419075e+02;-9,14870897349577e-01;0,0290104207011551;1,21294877819169e-219;5,29054659556521e-219
ENSG00000251775;ENSG00000251775;ENSG00000251775;1,65165754703704e+00;-9,15011953327778e-01;0,0955725714854829;1,29830888262116e-21;2,07680612614776e-21
ENSG00000135722;FBXL8;F-box and leucine rich repeat protein 8;5,38510264817431e+02;-9,15337587716319e-01;0,0433421227279615;2,66187980093401e-99;7,19373016202416e-99
ENSG00000171804;WDR87;WD repeat domain 87;2,77497365642648e+00;-9,15565458935474e-01;0,1050138151558092;4,75627648046895e-19;7,36952004297345e-19
ENSG00000198382;UVRAG;UV radiation resistance associated;1,50398642478854e+03;-9,15640122747437e-01;0,0252434956873413;3,36564697828560e-288;1,87461053043433e-287
ENSG00000234860;ENSG00000234860;ENSG00000234860;5,37001529844902e-01;-9,15729834839776e-01;0,1858682713205972;2,74449503505817e-04;3,29763181678748e-04
ENSG00000143842;SOX13;SRY-box transcription factor 13;3,01441319869981e+03;-9,15977807772679e-01;0,0325705935346721;9,80327161299826e-175;3,64983202741405e-174
ENSG00000205693;MANSC4;MANSC domain containing 4;5,11988185261404e+00;-9,16155456487793e-01;0,0705265071480843;8,36428174663191e-39;1,57366845580712e-38
ENSG00000141437;SLC25A52;solute carrier family 25 member 52;1,00548430672878e+00;-9,16352903477510e-01;0,1286514294909820;6,36943530254128e-12;8,97731706941094e-12
ENSG00000196350;ZNF729;zinc finger protein 729;6,61723028803999e-01;-9,17025828398305e-01;0,1659448672902787;1,89776242481767e-06;2,40883512758822e-06
ENSG00000215244;LINC02649;long intergenic non-protein coding RNA 2649;5,70141004670894e+01;-9,17192692945818e-01;0,0634987607654536;9,72952806181556e-67;2,20933310939274e-66
ENSG00000280719;PCAT5;prostate cancer associated transcript 5;6,29471108530082e-01;-9,17277750999512e-01;0,1961637888840725;9,28131179782606e-05;1,12964709383984e-04
ENSG00000255517;ENSG00000255517;ENSG00000255517;1,16642896083947e+02;-9,17412794387913e-01;0,0304130186790722;2,49240134912417e-201;1,02150401435515e-200
ENSG00000099203;TMED1;transmembrane p24 trafficking protein 1;6,55021188179698e+02;-9,17820976297507e-01;0,0338349294544696;1,29062638405749e-162;4,58040669770607e-162
ENSG00000232287;SLC6A1-AS1;SLC6A1 antisense RNA 1;1,35132802046055e+00;-9,18093254722269e-01;0,1186310301781643;2,57636919792952e-14;3,75796064365220e-14
ENSG00000169371;SNUPN;snurportin 1;7,01253564478793e+02;-9,18701396869297e-01;0,0202927016886374;0,00000000000000e+00;0,00000000000000e+00
ENSG00000186976;EFCAB6;EF-hand calcium binding domain 6;5,86634925482647e+01;-9,18899746784388e-01;0,0513723412532614;1,33448315559020e-71;3,11771745176059e-71
ENSG00000273338;ENSG00000273338;ENSG00000273338;2,16828731973363e+01;-9,18932663626185e-01;0,0808703186976589;3,52973949862541e-30;6,16259944679038e-30
ENSG00000268896;ENSG00000268896;ENSG00000268896;2,59359594716291e+00;-9,19061652191916e-01;0,0841314518240653;3,23630621471536e-28;5,54239090858362e-28
ENSG00000127995;CASD1;CAS1 domain sialic acid O acetyltransferase 1;1,38661099547231e+03;-9,19321737293975e-01;0,0298291450463353;1,13309548376272e-208;4,76405130495714e-208
ENSG00000164645;ENSG00000164645;ENSG00000164645;1,90918298557443e-01;-9,19331390728016e-01;0,4763225802035947;7,21755380431889e-01;7,32375623490734e-01
ENSG00000260257;LOC119746555;uncharacterized LOC119746555;5,53314801746600e+02;-9,19524277713368e-01;0,0395748951812278;1,23438583482827e-119;3,66476619920030e-119
ENSG00000242173;ARHGDIG;Rho GDP dissociation inhibitor gamma;1,38390850596060e+02;-9,19757225002051e-01;0,0800004179534052;7,37793771981158e-31;1,29717954626271e-30
ENSG00000268119;LOC105372321;uncharacterized LOC105372321;3,25260142229337e+01;-9,19757331381717e-01;0,0625205615944022;2,81581343769519e-63;6,27152745670423e-63
ENSG00000270883;ENSG00000270883;ENSG00000270883;9,42242929568834e-01;-9,19757921064109e-01;0,1242678064203496;3,25072764735200e-12;4,60375871790730e-12
ENSG00000125869;LAMP5;lysosome associated membrane protein 5;1,04638522471164e+02;-9,19978630419678e-01;0,0745844971562681;3,84055963653506e-35;7,00747519650074e-35
ENSG00000180901;KCTD2;potassium channel tetramerization domain containing 2;1,96130538226688e+03;-9,20437727600864e-01;0,0198194729988535;0,00000000000000e+00;0,00000000000000e+00
ENSG00000253667;ENSG00000253667;ENSG00000253667;2,99735741699946e+01;-9,20647733583343e-01;0,0634081852964329;6,15834313252693e-48;1,24182127689276e-47
ENSG00000101306;MYLK2;myosin light chain kinase 2;2,36799407733632e+01;-9,20816244323664e-01;0,0598426392242164;6,86804671964237e-54;1,44200138921541e-53
ENSG00000258803;ENSG00000258803;ENSG00000258803;4,13888743599333e-01;-9,20849908153733e-01;0,2324692396858514;1,30108328603002e-01;1,39250831370161e-01
ENSG00000260992;ENSG00000260992;ENSG00000260992;5,80970303496049e+01;-9,20950603128439e-01;0,0418582648312516;4,78492322270101e-108;1,35014161649645e-107
ENSG00000242748;RPL23AP81;ribosomal protein L23a pseudogene 81;2,55546297199468e+00;-9,21125581486399e-01;0,0938297494623768;8,59714640786563e-24;1,40949362549353e-23
ENSG00000135740;SLC9A5;solute carrier family 9 member A5;1,04890232522584e+02;-9,21211714504814e-01;0,0390660876280176;1,04859329439453e-123;3,16963316172144e-123
ENSG00000250075;LOC101927237;uncharacterized LOC101927237;7,34372382861056e+00;-9,21337186034788e-01;0,0822373145574479;8,01038815938754e-30;1,39434021764742e-29
ENSG00000196663;TECPR2;tectonin beta-propeller repeat containing 2;1,65385188658697e+03;-9,21374560479496e-01;0,0293628055455646;5,45279252014393e-216;2,34864680624808e-215
ENSG00000177283;FZD8;frizzled class receptor 8;7,96139021671988e+02;-9,21394111935281e-01;0,0416949905226480;2,05726731015526e-108;5,81474953037101e-108
ENSG00000141664;ZCCHC2;zinc finger CCHC-type containing 2;1,16986040765617e+03;-9,21445823223657e-01;0,0235554477997399;0,00000000000000e+00;0,00000000000000e+00
ENSG00000186509;ENSG00000186509;ENSG00000186509;4,03651171119764e-01;-9,21640141390120e-01;0,2376059403372466;1,46600764302379e-01;1,56324902551448e-01
ENSG00000134744;TUT4;terminal uridylyl transferase 4;1,65973910490126e+03;-9,21678427666837e-01;0,0280197593019244;1,83882016183578e-237;8,54704125658868e-237
ENSG00000288062;LOC101929748;uncharacterized LOC101929748;4,21472058984480e+00;-9,22170513953797e-01;0,0902668111649860;8,64593570074493e-36;1,58621847723818e-35
ENSG00000242515;UGT1A10;UDP glucuronosyltransferase family 1 member A10;2,50982284405691e+02;-9,22213400447445e-01;0,1499905917516554;5,43474187521838e-10;7,40826701598764e-10
ENSG00000188130;MAPK12;mitogen-activated protein kinase 12;4,07981247857602e+02;-9,22232436453968e-01;0,0509351744711131;1,06008078252235e-73;2,50546895104569e-73
ENSG00000267282;ENSG00000267282;ENSG00000267282;4,83715282663047e+00;-9,22322346960157e-01;0,0576030838499991;2,32559574692465e-59;5,05911308004706e-59
ENSG00000104205;SGK3;serum/glucocorticoid regulated kinase family member 3;5,31634454621007e+02;-9,22398623949671e-01;0,0282601802179276;3,53242506296864e-233;1,61951404451578e-232
ENSG00000181666;ZNF875;zinc finger protein 875;1,60494136495259e+03;-9,22488525507345e-01;0,0251698403602850;0,00000000000000e+00;0,00000000000000e+00
ENSG00000185862;EVI2B;ecotropic viral integration site 2B;4,82089092159515e+02;-9,22735871021181e-01;0,0610618442249799;2,59573258403674e-51;5,35466069233677e-51
ENSG00000251301;ENSG00000251301;ENSG00000251301;6,92308663937970e+01;-9,22854261289299e-01;0,0834333208016522;1,23367850741637e-28;2,12047439884541e-28
ENSG00000160339;FCN2;ficolin 2;1,78627672403597e+00;-9,22957422675463e-01;0,1042666171273574;8,00544637127636e-107;2,24618616984876e-106
ENSG00000256020;LOC105369595;uncharacterized LOC105369595;7,11094966217281e-01;-9,22996311231462e-01;0,1442503101347944;6,64319758829283e-08;8,70631324548473e-08
ENSG00000226416;MRPL23-AS1;MRPL23 antisense RNA 1;2,11276242163764e+01;-9,23424710656373e-01;0,0953371650260894;2,03554584109743e-22;3,28501158030882e-22
ENSG00000228653;HNRNPCP7;heterogeneous nuclear ribonucleoprotein C pseudogene 7;1,99962419987298e+01;-9,23529481799117e-01;0,0427534982878859;3,08557308272165e-103;8,50424935154477e-103
ENSG00000260510;ENSG00000260510;ENSG00000260510;2,28890152844842e+00;-9,23622392115632e-01;0,0785583596180097;1,58860302683321e-31;2,80812106175135e-31
ENSG00000108950;FAM20A;FAM20A golgi associated secretory pathway pseudokinase;3,18070950060389e+02;-9,23682891972289e-01;0,0589519997600796;1,17144250023454e-55;2,49158126465733e-55
ENSG00000125084;WNT1;Wnt family member 1;6,54323683944893e+00;-9,23872940667880e-01;0,0969574616084864;1,30331486779388e-22;2,10782761583244e-22
ENSG00000213066;CEP43;centrosomal protein 43;1,10687653797313e+03;-9,23928021962312e-01;0,0266166713848395;4,04961280674198e-264;2,07205274953638e-263
ENSG00000260236;PTPN23-DT;PTPN23 divergent transcript;6,02727492000503e+01;-9,24034288953049e-01;0,0340240090261772;6,41457187576920e-163;2,27975503212316e-162
ENSG00000258558;ENSG00000258558;ENSG00000258558;2,56596454221200e+00;-9,24301703877532e-01;0,0805621290550515;6,58438914610835e-31;1,15816796111041e-30
ENSG00000287710;ENSG00000287710;ENSG00000287710;3,71331362249482e+01;-9,24362846452224e-01;0,0436377446587080;7,73966264543076e-101;2,10644588207195e-100
ENSG00000270557;ENSG00000270557;ENSG00000270557;1,84520920203690e+01;-9,24488986285238e-01;0,0586086975775950;2,29791989324557e-56;4,91181605227358e-56
ENSG00000124788;ATXN1;ataxin 1;2,50906756148681e+03;-9,24514217499724e-01;0,0348094520365070;1,12520380773496e-155;3,88273459563240e-155
ENSG00000116711;PLA2G4A;phospholipase A2 group IVA;7,79843629999569e+02;-9,24549147256347e-01;0,0656110553669504;2,64342269446371e-45;5,22763794860148e-45
ENSG00000166927;MS4A7;membrane spanning 4-domains A7;7,09178390768249e+02;-9,24618439590489e-01;0,0551322960095003;1,98150446693056e-63;4,41700017632624e-63
ENSG00000134313;KIDINS220;kinase D interacting substrate 220;4,39324916159690e+03;-9,25026230861420e-01;0,0251018127189780;7,29771911457483e-299;4,22901871089031e-298
ENSG00000225746;ENSG00000225746;ENSG00000225746;4,88690566167633e+01;-9,25390982126054e-01;0,0952796749587930;5,69890387690051e-55;1,20634590296052e-54
ENSG00000075407;ZNF37A;zinc finger protein 37A;1,29727695734773e+03;-9,25893278092334e-01;0,0288955274005370;1,41288493678386e-224;6,28320645058304e-224
ENSG00000221923;ZNF880;zinc finger protein 880;2,81159128471907e+02;-9,26749027879734e-01;0,0507196101157843;1,09602087608676e-74;2,60519088256030e-74
ENSG00000263366;ENSG00000263366;ENSG00000263366;3,12816735200638e+00;-9,27018035828637e-01;0,0917687075704835;4,00818906290513e-25;6,66011125208826e-25
ENSG00000257108;NHLRC4;NHL repeat containing 4;3,61387097243484e+01;-9,27039928626454e-01;0,0461163493957370;7,13162827543652e-91;1,84349341519185e-90
ENSG00000270000;ENSG00000270000;ENSG00000270000;7,76552801929837e+00;-9,27043430367276e-01;0,0752044637219882;5,50852142020333e-35;1,00416722685325e-34
ENSG00000267919;ENSG00000267919;ENSG00000267919;7,55820367879066e-01;-9,27056685249842e-01;0,1591723802466401;1,47885338892655e-06;1,88212998367312e-06
ENSG00000166391;MOGAT2;monoacylglycerol O-acyltransferase 2;1,40706581368639e+03;-9,27252808051764e-01;0,1318393373975037;1,13627744553992e-12;1,62012294985242e-12
ENSG00000263590;ENSG00000263590;ENSG00000263590;5,18811791370525e-01;-9,27695217778261e-01;0,2460182902148339;5,89675361969169e-02;6,43702113883211e-02
ENSG00000159200;RCAN1;regulator of calcineurin 1;2,61398570803077e+03;-9,27822359200146e-01;0,0396868583946223;7,02001983956405e-121;2,09552752834572e-120
ENSG00000184986;TMEM121;transmembrane protein 121;8,66883944975589e+01;-9,28038080363085e-01;0,0557835857391123;4,09688295178589e-63;9,11768458839196e-63
ENSG00000281731;METTL14-DT;METTL14 divergent transcript;1,35409338147289e+01;-9,28178391766171e-01;0,0499582422169844;1,86776310712979e-77;4,50599680293565e-77
ENSG00000182676;PPP1R27;protein phosphatase 1 regulatory subunit 27;4,27448958735744e+00;-9,28283972081895e-01;0,0896039501649700;4,71102738488888e-26;7,89719037357085e-26
ENSG00000231934;FAM242A;family with sequence similarity 242 member A;5,14976686580971e-01;-9,28452020458565e-01;0,2026539347878983;3,37222349877293e-03;3,90082492062414e-03
ENSG00000213139;CRYGS;crystallin gamma S;1,23798360679555e+02;-9,28653929751271e-01;0,0373262503353872;4,51463658810151e-137;1,44388229341353e-136
ENSG00000254656;RTL1;retrotransposon Gag like 1;3,96354801100852e+00;-9,28807996934459e-01;0,1291300812877459;1,12156506872839e-13;1,62280642672392e-13
ENSG00000256967;ENSG00000256967;ENSG00000256967;7,47775571955082e+01;-9,28873516286427e-01;0,0460380713893395;1,07038653148098e-90;2,76457768950310e-90
ENSG00000279428;ENSG00000279428;ENSG00000279428;1,07168780133684e+00;-9,28979159936792e-01;0,1586392435309914;5,31915173000639e-09;7,11991271192616e-09
ENSG00000128849;CGNL1;cingulin like 1;5,76512190557684e+02;-9,29118391598573e-01;0,0532507171549102;9,84175553974815e-68;2,24911836546284e-67
ENSG00000146094;DOK3;docking protein 3;4,74596161346914e+02;-9,29255583725683e-01;0,0431792203121398;5,79075644274351e-103;1,59392254793485e-102
ENSG00000280287;ENSG00000280287;ENSG00000280287;1,58190024875678e+02;-9,29331989322575e-01;0,0507696460820510;3,39560290922506e-75;8,08994100311381e-75
ENSG00000188822;CNR2;cannabinoid receptor 2;2,14788807375034e+01;-9,29366160225449e-01;0,1218658001292539;1,43648477138782e-14;2,10188700937255e-14
ENSG00000163704;PRRT3;proline rich transmembrane protein 3;1,72158160560800e+02;-9,29542909553622e-01;0,0307771423547250;7,06580885691783e-202;2,90155191837928e-201
ENSG00000086015;MAST2;microtubule associated serine/threonine kinase 2;6,24009919611812e+03;-9,29720838297044e-01;0,0267813584270116;1,12028437628729e-265;5,75790467725040e-265
ENSG00000273142;ENSG00000273142;ENSG00000273142;5,69889353361662e+02;-9,29811435496923e-01;0,0415520761832492;4,97355207145974e-111;1,42050244360308e-110
ENSG00000182759;MAFA;MAF bZIP transcription factor A;6,12653532913302e+00;-9,30009820828970e-01;0,0790679415777719;1,23007633760486e-32;2,19708673581840e-32
ENSG00000084764;MAPRE3;microtubule associated protein RP/EB family member 3;1,29974721674828e+03;-9,30014037373397e-01;0,0335829847601382;4,50495409528855e-169;1,64057770144092e-168
ENSG00000275345;ENSG00000275345;ENSG00000275345;1,15515893957912e+00;-9,30453009290139e-01;0,1094320230968568;5,87623372841276e-17;8,88723135579389e-17
ENSG00000121210;TMEM131L;transmembrane 131 like;7,43395607509748e+02;-9,30470111592517e-01;0,0318836057802009;2,24813557663432e-187;8,76229571805136e-187
ENSG00000166887;VPS39;VPS39 subunit of HOPS complex;4,25112832249955e+03;-9,30531321018924e-01;0,0156750728585856;0,00000000000000e+00;0,00000000000000e+00
ENSG00000198153;ZNF849P;zinc finger protein 849, pseudogene;1,07369552671244e+00;-9,30839612353022e-01;0,1306088861951815;6,68198908937760e-12;9,41485601183062e-12
ENSG00000211652;IGLV7-43;immunoglobulin lambda variable 7-43;3,26546326488506e+02;-9,31353156433979e-01;0,1573262424133592;1,81437164344567e-09;2,45075892819886e-09
ENSG00000162378;ZYG11B;zyg-11 family member B, cell cycle regulator;1,98495889727897e+03;-9,31461868967350e-01;0,0297451531733916;2,45140522736944e-215;1,05304322714097e-214
ENSG00000147099;HDAC8;histone deacetylase 8;7,84826781704177e+02;-9,31579448734367e-01;0,0331549728112142;3,96347535550986e-195;1,59051995379079e-194
ENSG00000006025;OSBPL7;oxysterol binding protein like 7;2,19493851813332e+03;-9,31583743246093e-01;0,0538222610689161;2,08429692390069e-67;4,75451260780518e-67
ENSG00000185787;MORF4L1;mortality factor 4 like 1;1,04900530516531e+04;-9,31627055680580e-01;0,0232457173545035;0,00000000000000e+00;0,00000000000000e+00
ENSG00000275703;ENSG00000275703;ENSG00000275703;7,66395825099368e+00;-9,31692437607406e-01;0,0554510669362266;2,22936732853239e-63;4,96840725688471e-63
ENSG00000198033;TUBA3C;tubulin alpha 3c;1,65686882821307e+00;-9,31805299786200e-01;0,1666299143759097;7,99395552573339e-21;1,26632436596601e-20
ENSG00000170275;CRTAP;cartilage associated protein;1,10120231781228e+04;-9,31866512469257e-01;0,0331481082249484;3,85681433465507e-175;1,43779478929256e-174
ENSG00000261076;ENSG00000261076;ENSG00000261076;1,16587113502143e+00;-9,32145225058428e-01;0,1460356488968511;1,06131641014858e-09;1,43940430832162e-09
ENSG00000260612;ENSG00000260612;ENSG00000260612;9,40600653454945e-01;-9,32405060437446e-01;0,1433950895108970;3,57435166039103e-10;4,88930722847675e-10
ENSG00000270083;ENSG00000270083;ENSG00000270083;1,65677575861849e+01;-9,32532820703272e-01;0,0491030188470670;1,12489309610176e-80;2,75789807311401e-80
ENSG00000204572;KRTAP5-10;keratin associated protein 5-10;5,70451856374419e+00;-9,32556047132122e-01;0,0840322351263805;2,24690509015929e-29;3,89365551280712e-29
ENSG00000235613;NSRP1P1;nuclear speckle splicing regulatory protein 1 pseudogene 1;3,51919107753325e+00;-9,32565435641639e-01;0,0957109385110507;3,92768560296394e-23;6,38885847581231e-23
ENSG00000159885;ZNF222;zinc finger protein 222;1,07504546244127e+02;-9,32639989742812e-01;0,0265739837794132;7,07121420371197e-269;3,68216839611857e-268
ENSG00000253709;IGHV1-14;immunoglobulin heavy variable 1-14 (pseudogene);1,18249653171774e+01;-9,32663643575039e-01;0,1635964507660587;6,77891652169543e-09;9,05659443243543e-09
ENSG00000278899;LOC645967;uncharacterized LOC645967;1,53463558037293e+01;-9,32758484008309e-01;0,0389683373689566;8,60915704803715e-129;2,66105451661779e-128
ENSG00000142961;MOB3C;MOB kinase activator 3C;1,41856472807852e+03;-9,32834146032850e-01;0,0193835050520081;0,00000000000000e+00;0,00000000000000e+00
ENSG00000253352;TUG1;taurine up-regulated 1;6,26643243372743e+03;-9,33103114966454e-01;0,0213532490873448;0,00000000000000e+00;0,00000000000000e+00
ENSG00000182667;NTM;neurotrimin;7,02521443678414e+02;-9,33348534182851e-01;0,0731010678943003;1,46687036858163e-37;2,73152447191022e-37
ENSG00000277051;ENSG00000277051;ENSG00000277051;3,24787066549991e+00;-9,33861852954959e-01;0,0721242732843674;9,20122008356914e-39;1,73048008502617e-38
ENSG00000227740;LINC02803;long intergenic non-protein coding RNA 2803;1,06331953466008e+01;-9,34164341218529e-01;0,0566957547925128;9,41942102942165e-62;2,08010480849038e-61
ENSG00000240057;NEPRO-AS1;NEPRO antisense RNA 1;2,61715615032781e+01;-9,34190253172790e-01;0,0474196131805710;3,06257563148435e-86;7,74542127932213e-86
ENSG00000204033;LRIT2;leucine rich repeat, Ig-like and transmembrane domains 2;6,49429258506686e+01;-9,34393876698961e-01;0,1235511661811100;2,33900741546134e-14;3,41335666944714e-14
ENSG00000280402;ENSG00000280402;ENSG00000280402;5,73892503935592e+00;-9,34570597601816e-01;0,0628774413696832;4,81818562731316e-50;9,86147633485030e-50
ENSG00000256590;TRDV3;T cell receptor delta variable 3;1,42140195766541e+00;-9,34681612460567e-01;0,1494549764786968;2,00837304030283e-10;2,76120227186142e-10
ENSG00000204060;FOXO6;forkhead box O6;1,10619631131466e+02;-9,34724412827386e-01;0,0603593007612651;1,84384832958937e-54;3,88763319128024e-54
ENSG00000211891;IGHE;immunoglobulin heavy constant epsilon;2,13993767649013e+01;-9,34810190062588e-01;0,1502309038024645;1,19043255316879e-06;1,51790776680350e-06
ENSG00000287315;LOC101927401;uncharacterized LOC101927401;8,90378726878472e+01;-9,34850099195119e-01;0,0601641276123419;1,09924874931232e-54;2,32259124280216e-54
ENSG00000104093;DMXL2;Dmx like 2;1,45838424152236e+03;-9,34915218138125e-01;0,0357251175598719;3,76265365312068e-151;1,27527208002600e-150
ENSG00000247121;ENSG00000247121;ENSG00000247121;5,26417010133005e+01;-9,35411067075417e-01;0,0268296353250317;4,12637081384626e-268;2,14313015766016e-267
ENSG00000274021;ENSG00000274021;ENSG00000274021;2,85778313048584e+01;-9,35461211464772e-01;0,0456393943152424;3,78641549504419e-94;9,96940692220937e-94
ENSG00000283036;LINC01988;long intergenic non-protein coding RNA 1988;1,60761856964010e+00;-9,36524717311488e-01;0,1001720161640109;8,57926264308509e-21;1,35855874548846e-20
ENSG00000149564;ESAM;endothelial cell adhesion molecule;1,38761765920945e+03;-9,36528759820535e-01;0,0397969075471679;4,43608389810330e-123;1,33707647077948e-122
ENSG00000224063;ENSG00000224063;ENSG00000224063;1,38845137051833e+01;-9,36744335341746e-01;0,0811419881625518;2,32967767584171e-41;4,47615496952688e-41
ENSG00000272791;ENSG00000272791;ENSG00000272791;2,73690666687702e+01;-9,36831322884521e-01;0,0466874436468402;2,08638949773453e-89;5,35515117377192e-89
